Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification/SDGs,ARB Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year,ACR Retirement Data,Updated 12-31-23,Total Credits Retired:,"31,956,128"
ACR519,2019,ACR-US-519-2019-1241-1416 to 2500,1085,4/29/2021,Cold Hollow Carbon - Improved Forest Management Project,Forest Carbon,Version 1.3,"Orleans, Franklin, and Lamoille counties",VERMONT,US,,No,Vermont Forest Carbon LLC,,,4/14/2021 21:29,2021,,,,
ACR519,2019,ACR-US-519-2019-1241-701 to 1415,715,4/29/2021,Cold Hollow Carbon - Improved Forest Management Project,Forest Carbon,Version 1.3,"Orleans, Franklin, and Lamoille counties",VERMONT,US,,No,Vermont Forest Carbon LLC,,,4/14/2021 21:29,2021,,,,
ACR519,2019,ACR-US-519-2019-1241-26195 to 31082,4888,8/9/2022,Cold Hollow Carbon - Improved Forest Management Project,Forest Carbon,Version 1.3,"Orleans, Franklin, and Lamoille counties",VERMONT,US,,No,The Nature Conservancy,,,4/14/2021 21:29,2022,,,,
ACR519,2020,ACR-US-519-2020-1240-1 to 22474,22474,8/9/2022,Cold Hollow Carbon - Improved Forest Management Project,Forest Carbon,Version 1.3,"Orleans, Franklin, and Lamoille counties",VERMONT,US,,No,The Nature Conservancy,,,4/14/2021 21:29,2022,,,,
ACR519,2020,ACR-US-519-2020-1468-1 to 3138,3138,8/9/2022,Cold Hollow Carbon - Improved Forest Management Project,Forest Carbon,Version 1.3,"Orleans, Franklin, and Lamoille counties",VERMONT,US,,No,The Nature Conservancy,,,3/7/2022 17:32,2022,,,,
ACR519,2019,ACR-US-519-2019-1241-1 to 700,700,11/9/2022,Cold Hollow Carbon - Improved Forest Management Project,Forest Carbon,Version 1.3,"Orleans, Franklin, and Lamoille counties",VERMONT,US,,No,"Climate Impact Partners, LLC",,,4/14/2021 21:29,2022,,,,
ACR519,2020,ACR-US-519-2020-1468-3139 to 20553,17415,4/19/2023,Cold Hollow Carbon - Improved Forest Management Project,Forest Carbon,Version 1.3,"Orleans, Franklin, and Lamoille counties",VERMONT,US,,No,The Nature Conservancy,On Behalf of Third Party,Retired on behalf of AXA XL,3/7/2022 17:32,2023,,,,
ACR519,2021,ACR-US-519-2021-1904-1 to 50,50,6/16/2023,Cold Hollow Carbon - Improved Forest Management Project,Forest Carbon,Version 1.3,"Orleans, Franklin, and Lamoille counties",VERMONT,US,,No,Vermont Forest Carbon LLC,On Behalf of Third Party,Land Trust Alliance Conf. Offset,5/22/2023 22:02,2023,,,,
ACR519,2021,ACR-US-519-2021-1469-1691 to 2990,1300,11/6/2023,Cold Hollow Carbon - Improved Forest Management Project,Forest Carbon,Version 1.3,"Orleans, Franklin, and Lamoille counties",VERMONT,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,The Nature Conservancy,On Behalf of Third Party,Retired in the name and on behalf of Nordson Corporation (2022),3/7/2022 17:33,2023,,,,
ACR528,2017,ACR-US-528-2017-1252-7143 to 12418,5276,11/17/2023,Advanced Refrigeration CAL - ARS 002B,Industrial Process Emissions,Version 2.0,"O'Fallon, MO",MISSOURI,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;07: Affordable and Clean Energy;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,The Climate Trust,On Behalf of Third Party,Retired on behalf of The City of Eugene,5/3/2021 22:36,2023,,,,
ACR529,2017,ACR-US-529-2017-1251-1 to 12,12,6/16/2023,Advanced Refrigeration CAN - ARS 002C,Industrial Process Emissions,Version 2.0,"O'Fallon, MO",MISSOURI,US,,No,"1st Climate Solutions DBA Brian R. Anderson, Inc.",On Behalf of Third Party,On behalf of Patch's customers and/ or their End Users,5/3/2021 22:35,2023,,,,
ACR529,2017,ACR-US-529-2017-1251-13 to 1521,1509,7/14/2023,Advanced Refrigeration CAN - ARS 002C,Industrial Process Emissions,Version 2.0,"O'Fallon, MO",MISSOURI,US,,No,"1st Climate Solutions DBA Brian R. Anderson, Inc.",On Behalf of Third Party,On behalf of Patch's customers and/ or their End Users,5/3/2021 22:35,2023,,,,
ACR529,2017,ACR-US-529-2017-1251-1522 to 3237,1716,10/11/2023,Advanced Refrigeration CAN - ARS 002C,Industrial Process Emissions,Version 2.0,"O'Fallon, MO",MISSOURI,US,,No,"1st Climate Solutions DBA Brian R. Anderson, Inc.",On Behalf of Third Party,On behalf of Patch's customers and/ or their End Users,5/3/2021 22:35,2023,,,,
ACR529,2017,ACR-US-529-2017-1251-3238 to 32468,29231,12/22/2023,Advanced Refrigeration CAN - ARS 002C,Industrial Process Emissions,Version 2.0,"O'Fallon, MO",MISSOURI,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;07: Affordable and Clean Energy;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"Climate Impact Partners, LLC",On Behalf of Third Party,"Retired on behalf of Takeda Pharmaceutical Company Limited's Scope 3 Emissions for FY2022 (i.e., 4/1/2022-3/31/2023)",5/3/2021 22:35,2023,,,,
ACR531,2018,ACR-US-531-2018-1249-958 to 2457,1500,5/25/2023,Advanced Refrigeration CAN - ARS 003C,Industrial Process Emissions,Version 2.0,"O'Fallon, MO",MISSOURI,US,,No,Carbon Financial Services Pty Ltd,Environmental Benefit,Retired for Circuit of the Americas 2022 emissions,5/3/2021 22:34,2023,,,,
ACR531,2018,ACR-US-531-2018-1249-1 to 957,957,5/25/2023,Advanced Refrigeration CAN - ARS 003C,Industrial Process Emissions,Version 2.0,"O'Fallon, MO",MISSOURI,US,,No,Carbon Financial Services Pty Ltd,Environmental Benefit,Retired for Circuit of the Americas 2021 emissions,5/3/2021 22:34,2023,,,,
ACR531,2018,ACR-US-531-2018-1249-36501 to 37043,543,5/25/2023,Advanced Refrigeration CAN - ARS 003C,Industrial Process Emissions,Version 2.0,"O'Fallon, MO",MISSOURI,US,,No,Carbon Financial Services Pty Ltd,Environmental Benefit,Retired for Circuit of the Americas 2021 emissions,5/3/2021 22:34,2023,,,,
ACR531,2018,ACR-US-531-2018-1249-35001 to 36500,1500,5/25/2023,Advanced Refrigeration CAN - ARS 003C,Industrial Process Emissions,Version 2.0,"O'Fallon, MO",MISSOURI,US,,No,Carbon Financial Services Pty Ltd,Environmental Benefit,Retired for Circuit of the Americas 2020 emissions,5/3/2021 22:34,2023,,,,
ACR531,2018,ACR-US-531-2018-1249-3190 to 4172,983,11/10/2023,Advanced Refrigeration CAN - ARS 003C,Industrial Process Emissions,Version 2.0,"O'Fallon, MO",MISSOURI,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;07: Affordable and Clean Energy;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,Karbone Energy LLC,On Behalf of Third Party,Retired on behalf of Galaxy FBO to Offset for Scope 1 emissions ? 2022.,5/3/2021 22:34,2023,,,,
ACR531,2018,ACR-US-531-2018-1249-4173 to 35000,30828,12/22/2023,Advanced Refrigeration CAN - ARS 003C,Industrial Process Emissions,Version 2.0,"O'Fallon, MO",MISSOURI,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;07: Affordable and Clean Energy;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"Climate Impact Partners, LLC",On Behalf of Third Party,"Retired on behalf of Takeda Pharmaceutical Company Limited's Scope 3 Emissions for FY2022 (i.e., 4/1/2022-3/31/2023)",5/3/2021 22:34,2023,,,,
ACR534,2019,ACR-US-534-2019-1233-1 to 40000,40000,6/29/2021,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,The Climate Trust,,,3/29/2021 18:12,2021,,,,
ACR534,2019,ACR-US-534-2019-1233-43001 to 43698,698,8/10/2021,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Blue Source,,,3/29/2021 18:12,2021,,,,
ACR534,2019,ACR-US-534-2019-1233-84087 to 84114,28,9/30/2021,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Blue Source,,,3/29/2021 18:12,2021,,,,
ACR534,2019,ACR-US-534-2019-1233-40001 to 43000,3000,11/2/2021,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Blue Source,,,3/29/2021 18:12,2021,,,,
ACR534,2019,ACR-US-534-2019-1233-84115 to 96173,12059,11/2/2021,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Blue Source,,,3/29/2021 18:12,2021,,,,
ACR534,2019,ACR-US-534-2019-1233-43699 to 84086,40388,12/9/2021,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,The Climate Trust,,,3/29/2021 18:12,2021,,,,
ACR534,2020,ACR-US-534-2020-1232-1 to 1431,1431,12/21/2021,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Carbonfund.org,,,3/29/2021 18:12,2021,,,,
ACR534,2020,ACR-US-534-2020-1447-1 to 40000,40000,2/23/2022,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,The Climate Trust,,,2/1/2022 23:41,2022,,,,
ACR534,2020,ACR-US-534-2020-1447-60001 to 61000,1000,3/23/2022,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Blue Source,,,2/1/2022 23:41,2022,,,,
ACR534,2020,ACR-US-534-2020-1447-66001 to 70000,4000,3/31/2022,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Blue Source,,,2/1/2022 23:41,2022,,,,
ACR534,2020,ACR-US-534-2020-1447-61001 to 66000,5000,3/31/2022,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Blue Source,,,2/1/2022 23:41,2022,,,,
ACR534,2020,ACR-US-534-2020-1232-1432 to 2431,1000,4/6/2022,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Blue Source,,,3/29/2021 18:12,2022,,,,
ACR534,2020,ACR-US-534-2020-1447-70001 to 86000,16000,5/4/2022,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Blue Source,,,2/1/2022 23:41,2022,,,,
ACR534,2020,ACR-US-534-2020-1447-86001 to 86293,293,12/7/2022,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,747,On Behalf of Third Party,Offset the Arctic Circle Greenland Forum 2022.,2/1/2022 23:41,2022,,,,
ACR534,2020,ACR-US-534-2020-1447-40001 to 40001,1,12/19/2022,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,"CarbonBetter Climate Services, LLC",Environmental Benefit,For CarbonBetter HQ 2022 Emissions,2/1/2022 23:41,2022,,,,
ACR534,2021,ACR-US-534-2021-1762-1 to 40000,40000,2/24/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,The Climate Trust,Retail Program Requirements,Retired on behalf of NW Natural Smart Energy program participants,1/20/2023 15:50,2023,,,,
ACR534,2020,ACR-US-534-2020-1447-86294 to 86770,477,2/28/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,747,On Behalf of Third Party,Offset the Arctic Circle Assembly 2022,2/1/2022 23:41,2023,,,,
ACR534,2021,ACR-US-534-2021-1446-1 to 493,493,2/28/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,747,On Behalf of Third Party,Offset the Arctic Circle Assembly 2022,2/1/2022 23:41,2023,,,,
ACR534,2021,ACR-US-534-2021-1762-50001 to 52175,2175,3/20/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,"Anew Environmental, LLC",On Behalf of Third Party,"Credits retired on behalf of the L Catterton Small Parcels Carbon Neutral Shipping Program for its participating portfolio companies, May 2022 ? Oct 2022",1/20/2023 15:50,2023,,,,
ACR534,2020,ACR-US-534-2020-1447-86771 to 87684,914,3/30/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,ClimateSeed,Environmental Benefit,,2/1/2022 23:41,2023,,,,
ACR534,2021,ACR-US-534-2021-1762-52176 to 52176,1,4/27/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Vertis Environmental Finance,Environmental Benefit,"Retirement on Behalf of I.N.G.E.T.E.K.N.O.S. ESTRUCTURALES, S.A. de C.V.  These credits were used to compensate emissions for Ingetekùs Neutrum products.",1/20/2023 15:50,2023,,,,
ACR534,2021,ACR-US-534-2021-1762-55316 to 55450,135,5/10/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,"Anew Environmental, LLC",On Behalf of Third Party,"On Behalf of Treya Partners, LLC",1/20/2023 15:50,2023,,,,
ACR534,2021,ACR-US-534-2021-1762-54176 to 55315,1140,5/10/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,"Anew Environmental, LLC",On Behalf of Third Party,Retired on behalf of Oak Hill Advisors,1/20/2023 15:50,2023,,,,
ACR534,2020,ACR-US-534-2020-1447-87686 to 96614,8929,5/25/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of the NW Natural Miller Station under the OR CO2 Standard,2/1/2022 23:41,2023,,,,
ACR534,2021,ACR-US-534-2021-1446-2063 to 2436,374,5/25/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,The Climate Trust,On Behalf of Third Party,Retired on behalf of the NW Natural Miller Station under the OR CO2 Standard,2/1/2022 23:41,2023,,,,
ACR534,2021,ACR-US-534-2021-1762-52177 to 52228,52,7/3/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Vertis Environmental Finance,Environmental Benefit,"Retirement on Behalf of I.N.G.E.T.E.K.N.O.S. ESTRUCTURALES, S.A. de C.V. These credits were used to compensate emissions for Ingetekùs Neutrum products.",1/20/2023 15:50,2023,,,,
ACR534,2021,ACR-US-534-2021-1762-52229 to 52375,147,7/5/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Vertis Environmental Finance,Environmental Benefit,"Retirement on Behalf of I.N.G.E.T.E.K.N.O.S. ESTRUCTURALES, S.A. de C.V. These credits were used to compensate emissions for Ingetekùs Neutrum products.",1/20/2023 15:50,2023,,,,
ACR534,2021,ACR-US-534-2021-1762-52376 to 52457,82,8/18/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Vertis Environmental Finance,Environmental Benefit,"Retirement on Behalf of I.N.G.E.T.E.K.N.O.S. ESTRUCTURALES, S.A. de C.V. These credits were used to compensate emissions for Ingetekùs Neutrum products.",1/20/2023 15:50,2023,,,,
ACR534,2022,ACR-US-534-2022-1759-1 to 245,245,8/24/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,"Anew Environmental, LLC",On Behalf of Third Party,On behalf of Patch¡s customers and their end users,1/20/2023 15:50,2023,,,,
ACR534,2021,ACR-US-534-2021-1762-52458 to 52462,5,8/28/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,Vertis Environmental Finance,Environmental Benefit,"Retirement on Behalf of I.N.G.E.T.E.K.N.O.S. ESTRUCTURALES, S.A. de C.V. These credits were used to compensate emissions for Ingetekùs Neutrum products.",1/20/2023 15:50,2023,,,,
ACR534,2021,ACR-US-534-2021-1761-1 to 900,900,9/6/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,"Anew Environmental, LLC",On Behalf of Third Party,"Credits retired on behalf of the L Catterton Small Parcels Carbon Neutral Shipping Program for its participating portfolio companies, Nov. 2022 ? Apr. 2023",1/20/2023 15:50,2023,,,,
ACR534,2021,ACR-US-534-2021-1762-55566 to 56465,900,9/6/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,,No,"Anew Environmental, LLC",On Behalf of Third Party,"Credits retired on behalf of the L Catterton Small Parcels Carbon Neutral Shipping Program for its participating portfolio companies, Nov. 2022 ? Apr. 2023",1/20/2023 15:50,2023,,,,
ACR534,2021,ACR-US-534-2021-1762-40441 to 41940,1500,11/17/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,The Climate Trust,On Behalf of Third Party,Retired on behalf of The City of Eugene,1/20/2023 15:50,2023,,,,
ACR534,2021,ACR-US-534-2021-1762-52463 to 52559,97,12/4/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,Vertis Environmental Finance,Environmental Benefit,"Retirement on Behalf of I.N.G.E.T.E.K.N.O.S. ESTRUCTURALES, S.A. de C.V. These credits were used to compensate emissions for Ingetekùs Neutrum products.",1/20/2023 15:50,2023,,,,
ACR534,2021,ACR-US-534-2021-1762-40001 to 40440,440,12/12/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,ACT Commodities Inc.,Environmental Benefit,Retired on behalf McKinstry for voluntary purposes.,1/20/2023 15:50,2023,,,,
ACR534,2021,ACR-US-534-2021-1762-80484 to 81158,675,12/13/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,Blue Source,On Behalf of Third Party,On behalf of Jet-Set Offset for The Good Traveler Program,1/20/2023 15:50,2023,,,,
ACR534,2020,ACR-US-534-2020-1447-40002 to 40006,5,12/27/2023,Anew - Shaan Seet Native Community Forestry Project,Forest Carbon,Version 1.3,Prince of Wales Island,ALASKA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",No,"CarbonBetter Climate Services, LLC",Environmental Benefit,CarbonBetter HQ 2023 emissions,2/1/2022 23:41,2023,,,,
ACR551,2019,ACR-US-551-2019-1186-1 to 15270,15270,12/22/2021,Foam Blowing Agent Project 001L,Industrial Process Emissions,Version 2.0,Earth City,MISSOURI,US,,No,Carbon Financial Services Pty Ltd,,,1/5/2021 14:54,2021,,,,
ACR551,2019,ACR-US-551-2019-1186-40271 to 41270,1000,10/17/2022,Foam Blowing Agent Project 001L,Industrial Process Emissions,Version 2.0,Earth City,MISSOURI,US,,No,Carbonfund.org,,,1/5/2021 14:54,2022,,,,
ACR551,2019,ACR-US-551-2019-1599-1 to 25000,25000,2/1/2023,Foam Blowing Agent Project 001L,Industrial Process Emissions,Version 3.0,Earth City,MISSOURI,US,,No,"Sterling Planet, Inc.",On Behalf of Third Party,Retired for WSP USA,7/11/2022 15:30,2023,,,,
ACR551,2019,ACR-US-551-2019-1186-41271 to 41927,657,3/14/2023,Foam Blowing Agent Project 001L,Industrial Process Emissions,Version 2.0,Earth City,MISSOURI,US,,No,801,On Behalf of Third Party,657t CO2e have been retired on behalf of Render Group Pty Ltd to offset emissions for the year ended 30 June 2022,1/5/2021 14:54,2023,,,,
ACR551,2019,ACR-US-551-2019-1599-215189 to 438302,223114,12/22/2023,Foam Blowing Agent Project 001L,Industrial Process Emissions,Version 3.0,Earth City,MISSOURI,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"Climate Impact Partners, LLC",On Behalf of Third Party,"Retired on behalf of Takeda Pharmaceutical Company Limited's Scope 3 Emissions for FY2022 (i.e., 4/1/2022-3/31/2023)",7/11/2022 15:30,2023,,,,
ACR551,2019,ACR-US-551-2019-1186-60729 to 87801,27073,12/22/2023,Foam Blowing Agent Project 001L,Industrial Process Emissions,Version 2.0,Earth City,MISSOURI,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"Climate Impact Partners, LLC",On Behalf of Third Party,"Retired on behalf of Takeda Pharmaceutical Company Limited's Scope 3 Emissions for FY2022 (i.e., 4/1/2022-3/31/2023)",1/5/2021 14:54,2023,,,,
ACR551,2019,ACR-US-551-2019-1599-40277 to 215188,174912,12/22/2023,Foam Blowing Agent Project 001L,Industrial Process Emissions,Version 3.0,Earth City,MISSOURI,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"Climate Impact Partners, LLC",On Behalf of Third Party,"Retired on behalf of Takeda Pharmaceutical Company Limited's Scope 3 Emissions for FY2022 (i.e., 4/1/2022-3/31/2023)",7/11/2022 15:30,2023,,,,
ACR551,2019,ACR-US-551-2019-1186-41928 to 60728,18801,12/22/2023,Foam Blowing Agent Project 001L,Industrial Process Emissions,Version 2.0,Earth City,MISSOURI,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"Climate Impact Partners, LLC",On Behalf of Third Party,"Retired on behalf of Takeda Pharmaceutical Company Limited's Scope 3 Emissions for FY2022 (i.e., 4/1/2022-3/31/2023)",1/5/2021 14:54,2023,,,,
ACR552,2019,ACR-US-552-2019-1148-1 to 56000,56000,4/12/2021,Foam Blowing Agent Project 002E,Industrial Process Emissions,Version 2.0,Rockford,MINNESOTA,US,,No,"Climate Impact Partners, LLC",,,11/18/2020 0:21,2021,,,,
ACR552,2019,ACR-US-552-2019-1148-91001 to 97000,6000,11/9/2022,Foam Blowing Agent Project 002E,Industrial Process Emissions,Version 2.0,Rockford,MINNESOTA,US,,No,"Climate Impact Partners, LLC",,,11/18/2020 0:21,2022,,,,
ACR552,2019,ACR-US-552-2019-1148-56001 to 91000,35000,11/9/2022,Foam Blowing Agent Project 002E,Industrial Process Emissions,Version 2.0,Rockford,MINNESOTA,US,,No,"Climate Impact Partners, LLC",,,11/18/2020 0:21,2022,,,,
ACR552,2019,ACR-US-552-2019-1148-97001 to 97020,20,2/2/2023,Foam Blowing Agent Project 002E,Industrial Process Emissions,Version 2.0,Rockford,MINNESOTA,US,,No,Rubicon Carbon Services LLC,On Behalf of Third Party,Retire on behalf of Kirkland & Ellis LLP.,11/18/2020 0:21,2023,,,,
ACR552,2019,ACR-US-552-2019-1148-97021 to 97033,13,3/18/2023,Foam Blowing Agent Project 002E,Industrial Process Emissions,Version 2.0,Rockford,MINNESOTA,US,,No,Rubicon Carbon Services LLC,On Behalf of Third Party,Retired on behalf of Rubicon Carbon customer,11/18/2020 0:21,2023,,,,
ACR552,2019,ACR-US-552-2019-1148-97034 to 97326,293,3/23/2023,Foam Blowing Agent Project 002E,Industrial Process Emissions,Version 2.0,Rockford,MINNESOTA,US,,No,Rubicon Carbon Services LLC,On Behalf of Third Party,Retired on behalf of Rubicon Carbon customer,11/18/2020 0:21,2023,,,,
ACR552,2019,ACR-US-552-2019-1148-97327 to 97328,2,5/3/2023,Foam Blowing Agent Project 002E,Industrial Process Emissions,Version 2.0,Rockford,MINNESOTA,US,,No,Rubicon Carbon Services LLC,On Behalf of Third Party,Retired on behalf of Rubicon Carbon customer,11/18/2020 0:21,2023,,,,
ACR552,2019,ACR-US-552-2019-1593-1 to 228,228,6/27/2023,Foam Blowing Agent Project 002E,Industrial Process Emissions,Version 3.0,Rockford,MINNESOTA,US,,No,"Sterling Planet, Inc.",On Behalf of Third Party,"Retired on behalf of Shanghai Good Energy Low-carbon Technology Co.,Ltd for Fulei Library (LEED project)",7/6/2022 17:52,2023,,,,
ACR552,2019,ACR-US-552-2019-1148-97329 to 97336,8,9/26/2023,Foam Blowing Agent Project 002E,Industrial Process Emissions,Version 2.0,Rockford,MINNESOTA,US,,No,Rubicon Carbon Services LLC,On Behalf of Third Party,Conference Offset,11/18/2020 0:21,2023,,,,
ACR552,2019,ACR-US-552-2019-1593-4501 to 227614,223114,12/22/2023,Foam Blowing Agent Project 002E,Industrial Process Emissions,Version 3.0,Rockford,MINNESOTA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"Climate Impact Partners, LLC",On Behalf of Third Party,"Retired on behalf of Takeda Pharmaceutical Company Limited's Scope 3 Emissions for FY2022 (i.e., 4/1/2022-3/31/2023)",7/6/2022 17:52,2023,,,,
ACR552,2019,ACR-US-552-2019-1148-97337 to 97361,25,12/23/2023,Foam Blowing Agent Project 002E,Industrial Process Emissions,Version 2.0,Rockford,MINNESOTA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,Rubicon Carbon Services LLC,On Behalf of Third Party,On behalf of Kirkland & Ellis LLP,11/18/2020 0:21,2023,,,,
ACR552,2019,ACR-US-552-2019-1148-97362 to 97602,241,12/28/2023,Foam Blowing Agent Project 002E,Industrial Process Emissions,Version 2.0,Rockford,MINNESOTA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,Rubicon Carbon Services LLC,On Behalf of Third Party,N/A,11/18/2020 0:21,2023,,,,
ACR556,2019,ACR-US-556-2019-1157-171559 to 199011,27453,12/7/2021,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,Maple Leaf Foods,,,11/24/2020 17:40,2021,,,,
ACR556,2019,ACR-US-556-2019-1157-199012 to 229945,30934,1/7/2022,Foam Blowing Agent Project 005,Industrial Process Emissions,Version 2.0,Winchester,VIRGINIA,US,,No,Maple Leaf Foods,,,11/24/2020 17:40,2022,,,,
