plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png
emi20240329t174933p12006-A,28.39425715727802,-80.83196398072849,2024-03-29T17:49:33+00,Solid Waste (6A),CH4,mfa,"[-80.86671118770312, 28.363793769328243, -80.8012300570689, 28.42089300708365]",emi,2024-04-03 22:10:09.090568+00:00,3171.787806083343,407.6585017872725,3.25390625,0.418212890625,10.124281831230471,5.926474886017382,hrrr,ISS,NASA-JPL EMIT,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/29/emi20240329t174933p12006-A/emi20240329t174933p12006-A_l3a-vis-ch4-mfa-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=E6pGrOQ5RmdQuKH7OGYnhK8O0n4%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/29/emi20240329t174933p12006-A/emi20240329t174933p12006-A_l3a-vis-ch4-mfa-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Ma3fjuLahRp7bVsbj0nfU5YfwEI%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/29/emi20240329t174933p12006-A/emi20240329t174933p12006-A_l3a-vis-ch4-mfa-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=e%2BK7gDZ3Umz3HtNjchGZnYsv%2FTc%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/29/emi20240329t174933p12006-A/emi20240329t174933p12006-A_l3a-vis-ch4-mfa-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=5016NrdJg5qc064HzM3amls7fvE%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/29/emi20240329t174933p12006-A/emi20240329t174933p12006-A_l3a-vis-ch4-mfa-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=koGAWXhdugAyFnO4%2BCupqCL3870%3D&Expires=1714941687
emi20240329t174922p12005-A,28.058288970394145,-81.09585983708853,2024-03-29T17:49:22+00,Solid Waste (6A),CH4,mfa,"[-81.12799406583626, 28.02588264109044, -81.0625248459006, 28.083659119521172]",emi,2024-04-22 16:13:59.275368+00:00,3636.3364931024034,406.38728345426824,2.728515625,0.304931640625,348.6170353132229,7.524522894028763,hrrr,ISS,NASA-JPL EMIT,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/29/emi20240329t174922p12005-A/emi20240329t174922p12005-A_l3a-vis-ch4-mfa-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=9kvL3HhabtcMmalN4VOMjg3QZzk%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/29/emi20240329t174922p12005-A/emi20240329t174922p12005-A_l3a-vis-ch4-mfa-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=51o%2FerFClG%2B6yYQQs8Xs952aOMI%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/29/emi20240329t174922p12005-A/emi20240329t174922p12005-A_l3a-vis-ch4-mfa-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=fEoPvBy1l%2BC7nYMMJVZoMXPAPa4%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/29/emi20240329t174922p12005-A/emi20240329t174922p12005-A_l3a-vis-ch4-mfa-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=phN%2BRkDQHV180Y2KfhDAbUhBlYY%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/29/emi20240329t174922p12005-A/emi20240329t174922p12005-A_l3a-vis-ch4-mfa-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=BSKrDhx2GLcWJDuCn%2FgcgJMIZ3U%3D&Expires=1714941687
emi20240301t152718p10005-A,19.651506980449653,-99.27724108171012,2024-03-01T15:27:18+00,Solid Waste (6A),CH4,mfa,"[-99.31256722182621, 19.625093796734188, -99.24932940899734, 19.68464710365887]",emi,2024-04-03 22:12:49.675118+00:00,952.6537238478039,292.288660678163,1.5370370370370372,0.47158635474988314,117.30597613591672,61.622702190378,openmeteo,ISS,NASA-JPL EMIT,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/01/emi20240301t152718p10005-A/emi20240301t152718p10005-A_l3a-vis-ch4-mfa-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Yj0K1oXJbKcULyPjKIOqZx0kI98%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/01/emi20240301t152718p10005-A/emi20240301t152718p10005-A_l3a-vis-ch4-mfa-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=ztQvToGc%2B%2FXTtLG5ZFhirF8Rkg4%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/01/emi20240301t152718p10005-A/emi20240301t152718p10005-A_l3a-vis-ch4-mfa-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=uGmR6FVlU%2BYMs%2FPY%2BlAC3%2F8FTFo%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/01/emi20240301t152718p10005-A/emi20240301t152718p10005-A_l3a-vis-ch4-mfa-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=aPFqsUp%2Bk6ROmhh3uED9qm%2FzZcg%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/03/01/emi20240301t152718p10005-A/emi20240301t152718p10005-A_l3a-vis-ch4-mfa-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=GRohw48xX%2FvOHF6CJEfN8QdGeRo%3D&Expires=1714941687
emi20240226t170104p11013-A,21.969250760087036,-102.20831872146702,2024-02-26T17:01:04+00,Solid Waste (6A),CH4,mfa,"[-102.23721354281368, 21.946464716699904, -102.17241081820501, 22.00655869969311]",emi,2024-03-27 18:16:51.181483+00:00,737.6117338694534,204.35460006093746,1.1759259259259258,0.32578911269924404,263.6512638858405,62.146577443790264,openmeteo,ISS,NASA-JPL EMIT,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/26/emi20240226t170104p11013-A/emi20240226t170104p11013-A_l3a-vis-ch4-mfa-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=b0dkyd8CvdlZey3M%2FcXIPy8yquU%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/26/emi20240226t170104p11013-A/emi20240226t170104p11013-A_l3a-vis-ch4-mfa-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=S1yae127T3MWJUyPfAqB6aNRM94%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/26/emi20240226t170104p11013-A/emi20240226t170104p11013-A_l3a-vis-ch4-mfa-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=5az7gTygNTqtXU6c2bq6zwcLqe0%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/26/emi20240226t170104p11013-A/emi20240226t170104p11013-A_l3a-vis-ch4-mfa-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=5iw1%2Fofl3Hr3DM5NgrAzMI%2Bjb%2Bc%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/26/emi20240226t170104p11013-A/emi20240226t170104p11013-A_l3a-vis-ch4-mfa-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=xzjvf9FzvzQeA5L7Vs4Kbcq%2Fg2w%3D&Expires=1714941687
emi20240223t161201p11018-B,33.23412379796328,-84.11561535522806,2024-02-23T16:12:01+00,Solid Waste (6A),CH4,mfa,"[-84.15020084404281, 33.1997139446295, -84.08072200367351, 33.25783224166757]",emi,2024-03-14 19:03:17.598806+00:00,4431.697168247376,492.6292185782436,5.50390625,0.61181640625,302.31603351562916,5.144821979201976,hrrr,ISS,NASA-JPL EMIT,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/23/emi20240223t161201p11018-B/emi20240223t161201p11018-B_l3a-vis-ch4-mfa-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=cQKYqfN7qnSfKW0R9Dj7VSpaQwU%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/23/emi20240223t161201p11018-B/emi20240223t161201p11018-B_l3a-vis-ch4-mfa-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=qVEhlFE0i%2B%2BiH%2BTCXZeNkVZvqPk%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/23/emi20240223t161201p11018-B/emi20240223t161201p11018-B_l3a-vis-ch4-mfa-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=pMlUiSYDfjJA8peH3ItQ8jYF3QA%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/23/emi20240223t161201p11018-B/emi20240223t161201p11018-B_l3a-vis-ch4-mfa-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=NjJv1idsA7VWpZABwlygFjpoHZA%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/23/emi20240223t161201p11018-B/emi20240223t161201p11018-B_l3a-vis-ch4-mfa-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Y9Dv8ptkyRFIOetZHk54oh8AnFI%3D&Expires=1714941687
emi20240205t160557p11027-A,38.45835600915319,-85.83345749331514,2024-02-05T16:05:57+00,Solid Waste (6A),CH4,mfa,"[-85.86710161453179, 38.428854910185976, -85.79826045399241, 38.48323219059694]",emi,2024-03-14 19:03:33.426032+00:00,4095.0712833976518,604.6086441986733,3.6875,0.54443359375,7.641123016016379,5.829225258763805,hrrr,ISS,NASA-JPL EMIT,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/05/emi20240205t160557p11027-A/emi20240205t160557p11027-A_l3a-vis-ch4-mfa-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=1x5HIH8UlW5WtDOziwc%2FnWi21ss%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/05/emi20240205t160557p11027-A/emi20240205t160557p11027-A_l3a-vis-ch4-mfa-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Qx%2B6zukd4dl1OO3juAjRBiFGjlk%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/05/emi20240205t160557p11027-A/emi20240205t160557p11027-A_l3a-vis-ch4-mfa-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Y%2BZ2dfmyMwxEAnfI7i4fjjhZoro%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/05/emi20240205t160557p11027-A/emi20240205t160557p11027-A_l3a-vis-ch4-mfa-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Inadlu4E2TnMYuKazhVjngDYzBE%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/05/emi20240205t160557p11027-A/emi20240205t160557p11027-A_l3a-vis-ch4-mfa-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Dbi1khks%2FR9hluFvgdHEZ01yEzg%3D&Expires=1714941687
emi20240204t165448p11032-A,42.355124446283156,-85.01576813405318,2024-02-04T16:54:48+00,Solid Waste (6A),CH4,mfa,"[-85.0888629177985, 42.315931234715876, -85.00123998714189, 42.38069012318689]",emi,2024-02-28 03:33:50.784922+00:00,1911.6971385552831,608.2391316808827,1.5078125,0.479736328125,17.928336448576566,80.05755226858238,hrrr,ISS,NASA-JPL EMIT,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/04/emi20240204t165448p11032-A/emi20240204t165448p11032-A_l3a-vis-ch4-mfa-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=slE%2FOZThkSX35Amiaw4zQ7Qx6X8%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/04/emi20240204t165448p11032-A/emi20240204t165448p11032-A_l3a-vis-ch4-mfa-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=PCCNzUyrn0XKpIq9n199nbqmZx4%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/04/emi20240204t165448p11032-A/emi20240204t165448p11032-A_l3a-vis-ch4-mfa-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=U4ggGPfAVbF1nJCAigjffP161bk%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/04/emi20240204t165448p11032-A/emi20240204t165448p11032-A_l3a-vis-ch4-mfa-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=A5XUjGsoDRGXSeoGhY6FmnUAKDo%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/04/emi20240204t165448p11032-A/emi20240204t165448p11032-A_l3a-vis-ch4-mfa-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=9itdjD%2B7%2BQxs13iPlBjJl0U2Eo0%3D&Expires=1714941687
emi20240204t165412p11029-A,40.93505004329339,-87.34151711109673,2024-02-04T16:54:12+00,Solid Waste (6A),CH4,mfa,"[-87.38618113229964, 40.903886482395684, -87.3158585667403, 40.95655772805335]",emi,2024-03-14 19:03:41.361180+00:00,2504.1532078855143,571.5518422971378,4.3984375,1.00390625,58.16638274544883,7.801409018825494,hrrr,ISS,NASA-JPL EMIT,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/04/emi20240204t165412p11029-A/emi20240204t165412p11029-A_l3a-vis-ch4-mfa-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=ccI%2BBA3%2F82IJiyO8K%2Bvr32Ne9zc%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/04/emi20240204t165412p11029-A/emi20240204t165412p11029-A_l3a-vis-ch4-mfa-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=H8oF87rrv0XpDS1NhjKvAD0PPmk%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/04/emi20240204t165412p11029-A/emi20240204t165412p11029-A_l3a-vis-ch4-mfa-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Wmhry51yiAzHlxdgDxfbaDNdjPw%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/04/emi20240204t165412p11029-A/emi20240204t165412p11029-A_l3a-vis-ch4-mfa-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=GtaUBe1J2RZpA%2Bs56fSdphckSZ4%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/04/emi20240204t165412p11029-A/emi20240204t165412p11029-A_l3a-vis-ch4-mfa-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=nrD70gCX6GhLALXxdPQsVyC%2BnZQ%3D&Expires=1714941687
emi20240202t165156p11010-B,33.71046942126783,-87.05756805411383,2024-02-02T16:51:56+00,Solid Waste (6A),CH4,mfa,"[-87.08933688238248, 33.679833566710165, -87.02288367335102, 33.73511477356421]",emi,2024-02-28 03:33:50.533964+00:00,791.3270880646872,441.96459705740506,0.55078125,0.3076171875,16.481620420097826,71.3471802344645,hrrr,ISS,NASA-JPL EMIT,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165156p11010-B/emi20240202t165156p11010-B_l3a-vis-ch4-mfa-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=dh4YCm447Yfkb%2BhsCJQzwBPypKI%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165156p11010-B/emi20240202t165156p11010-B_l3a-vis-ch4-mfa-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=YED8KRgMvFQ3U%2FY8hU4%2BYlL1Fmg%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165156p11010-B/emi20240202t165156p11010-B_l3a-vis-ch4-mfa-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=vSzLyfnwwNGA9gY7zx%2FOhckrODo%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165156p11010-B/emi20240202t165156p11010-B_l3a-vis-ch4-mfa-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=vLR82Wu%2FCDYy5eY54M%2FA3PFtfeA%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165156p11010-B/emi20240202t165156p11010-B_l3a-vis-ch4-mfa-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=8Nzd2qDWzQlCPcut%2BHmmEt2hNzs%3D&Expires=1714941687
emi20240202t165144p11009-A,33.24452471560329,-87.65149571456924,2024-02-02T16:51:44+00,Solid Waste (6A),CH4,mfa,"[-87.67378951376531, 33.21499110345537, -87.60569987876323, 33.27144701527063]",emi,2024-02-28 03:33:50.480586+00:00,969.4294141009417,419.37782051106495,0.445556640625,0.1927490234375,139.42088126304844,40.94696512015288,hrrr,ISS,NASA-JPL EMIT,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165144p11009-A/emi20240202t165144p11009-A_l3a-vis-ch4-mfa-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=h7QMQV5MIP8IgACFv9ahDciTVso%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165144p11009-A/emi20240202t165144p11009-A_l3a-vis-ch4-mfa-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=KIPAw%2B3Gl9YkurRmD8iKLoC1c3w%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165144p11009-A/emi20240202t165144p11009-A_l3a-vis-ch4-mfa-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=XJjALSypFZ6EZabW3fAOYh%2BROhY%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165144p11009-A/emi20240202t165144p11009-A_l3a-vis-ch4-mfa-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=KXbevGKFyOL7CMLQCc1RT2nP2NU%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165144p11009-A/emi20240202t165144p11009-A_l3a-vis-ch4-mfa-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=B5%2B703alc8jDQACYitKFO2xE0Gs%3D&Expires=1714941687
emi20240202t165045p11004-A,30.603447071747794,-91.23138365509152,2024-02-02T16:50:45+00,Solid Waste (6A),CH4,mfa,"[-91.26703283325784, 30.579263636173025, -91.2002612044115, 30.637231609751016]",emi,2024-02-28 03:33:50.588102+00:00,1188.017822618517,365.1144999964803,1.55859375,0.47900390625,119.37438533208774,14.984060566149452,hrrr,ISS,NASA-JPL EMIT,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165045p11004-A/emi20240202t165045p11004-A_l3a-vis-ch4-mfa-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=3%2FVdqJGdx0mGxOpWr424TokVKDs%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165045p11004-A/emi20240202t165045p11004-A_l3a-vis-ch4-mfa-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=%2FqkqlOo%2Bi4cC%2FnLp%2F5XjF4QTeVU%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165045p11004-A/emi20240202t165045p11004-A_l3a-vis-ch4-mfa-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=lVB5OkRvP8vdkAcUCmALUfjpPQE%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165045p11004-A/emi20240202t165045p11004-A_l3a-vis-ch4-mfa-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=%2FYVXJzNG2j2JyQaV5vcrVmUCLC0%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2024/02/02/emi20240202t165045p11004-A/emi20240202t165045p11004-A_l3a-vis-ch4-mfa-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=Rj3xjn8AyQhuQdStfjrdHB%2FF64o%3D&Expires=1714941687
emi20231026t175210p12009-A,34.43709749015841,-118.64614448874258,2023-10-26T17:52:10+00,Solid Waste (6A),CH4,mfa,"[-118.68178938960558, 34.410910384154555, -118.61252239033648, 34.46803654132873]",emi,2024-02-15 20:14:42.355711+00:00,888.7605729777762,407.0717632989067,1.6982421875,0.77783203125,244.7459809262358,72.14259324083267,hrrr,ISS,NASA-JPL EMIT,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2023/10/26/emi20231026t175210p12009-A/emi20231026t175210p12009-A_l3a-vis-ch4-mfa-v002_plume.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=L1a%2FZC7Gs2fHrWgURRQUger%2BIBI%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2023/10/26/emi20231026t175210p12009-A/emi20231026t175210p12009-A_l3a-vis-ch4-mfa-v002_plume.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=2N%2BnGiLUf8PwFm3KT5Xursb1lx4%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2023/10/26/emi20231026t175210p12009-A/emi20231026t175210p12009-A_l3a-vis-ch4-mfa-v002_plume-concentrations.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=4z6LA1HV%2FKbE7u%2Fh%2FmJZO7HANUU%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2023/10/26/emi20231026t175210p12009-A/emi20231026t175210p12009-A_l3a-vis-ch4-mfa-v002_rgb.tif?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=%2FjN%2BEm45m0wG5pJBi9C0MYi%2BJmc%3D&Expires=1714941687,https://carbon-mapper-data.s3.amazonaws.com/l3a-vis-ch4-mfa-v002/2023/10/26/emi20231026t175210p12009-A/emi20231026t175210p12009-A_l3a-vis-ch4-mfa-v002_rgb.png?AWSAccessKeyId=AKIAZ6GFKVV6SHEMM55U&Signature=WHqOoLem4I8x4tEfytXA87FEau8%3D&Expires=1714941687
